submission_id,QUD,RT,age,comments,endTime,experiment_id,fileID,gender,min_chars,optionLeft,optionRight,picture,question,response,startDate,startTime,timeSpent,trial_name,trial_number
409,,215,21,,1562336172198,71,20,female,NA,not at all,very much,images/stimuli/20.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,52
409,,197,21,,1562336172198,71,52,female,NA,not at all,very much,images/stimuli/52.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,53
409,,208,21,,1562336172198,71,7,female,NA,not at all,very much,images/stimuli/7.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,54
409,,216,21,,1562336172198,71,35,female,NA,not at all,very much,images/stimuli/35.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,55
409,,236,21,,1562336172198,71,45,female,NA,not at all,very much,images/stimuli/45.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,56
409,,230,21,,1562336172198,71,39,female,NA,not at all,very much,images/stimuli/39.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,57
409,,201,21,,1562336172198,71,24,female,NA,not at all,very much,images/stimuli/24.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,58
409,,223,21,,1562336172198,71,10,female,NA,not at all,very much,images/stimuli/10.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,59
409,,230,21,,1562336172198,71,28,female,NA,not at all,very much,images/stimuli/28.jpg,How well can you identify patterns in this picture?,4,Fri Jul 05 2019 16:08:36 GMT+0200 (Mitteleuropäische Sommerzeit),1562335716346,7.597533333333334,b2_exp,60
408,,19873,23,,1562246851978,71,NA,male,0,NA,NA,images/snellen/snellen.png,From which row on you can no longer recognize the letters completely? Only type in the number of the row:,10,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,test_snellen,1
408,,7640,23,,1562246851978,71,56,male,NA,very bad,very good,images/stimuli/56.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,1
408,,9492,23,,1562246851978,71,9,male,NA,very bad,very good,images/stimuli/9.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,2
408,,5878,23,,1562246851978,71,25,male,NA,very bad,very good,images/stimuli/25.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,3
408,,5750,23,,1562246851978,71,11,male,NA,very bad,very good,images/stimuli/11.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,4
408,,4620,23,,1562246851978,71,39,male,NA,very bad,very good,images/stimuli/39.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,5
408,,3173,23,,1562246851978,71,49,male,NA,very bad,very good,images/stimuli/49.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,6
408,,4644,23,,1562246851978,71,34,male,NA,very bad,very good,images/stimuli/34.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,7
408,,3196,23,,1562246851978,71,59,male,NA,very bad,very good,images/stimuli/59.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,8
408,,4313,23,,1562246851978,71,1,male,NA,very bad,very good,images/stimuli/1.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,9
408,,3688,23,,1562246851978,71,3,male,NA,very bad,very good,images/stimuli/3.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,10
408,,3350,23,,1562246851978,71,5,male,NA,very bad,very good,images/stimuli/5.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,11
408,,2924,23,,1562246851978,71,46,male,NA,very bad,very good,images/stimuli/46.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,12
408,,3095,23,,1562246851978,71,32,male,NA,very bad,very good,images/stimuli/32.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,13
408,,3155,23,,1562246851978,71,18,male,NA,very bad,very good,images/stimuli/18.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,14
408,,3598,23,,1562246851978,71,55,male,NA,very bad,very good,images/stimuli/55.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,15
408,,4369,23,,1562246851978,71,21,male,NA,very bad,very good,images/stimuli/21.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,16
408,,4825,23,,1562246851978,71,2,male,NA,very bad,very good,images/stimuli/2.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,17
408,,3181,23,,1562246851978,71,54,male,NA,very bad,very good,images/stimuli/54.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,18
408,,2684,23,,1562246851978,71,50,male,NA,very bad,very good,images/stimuli/50.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,19
408,,4126,23,,1562246851978,71,13,male,NA,very bad,very good,images/stimuli/13.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,20
408,,3090,23,,1562246851978,71,47,male,NA,very bad,very good,images/stimuli/47.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,21
408,,2622,23,,1562246851978,71,42,male,NA,very bad,very good,images/stimuli/42.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,22
408,,2825,23,,1562246851978,71,20,male,NA,very bad,very good,images/stimuli/20.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,23
408,,3027,23,,1562246851978,71,6,male,NA,very bad,very good,images/stimuli/6.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,24
408,,2819,23,,1562246851978,71,8,male,NA,very bad,very good,images/stimuli/8.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,25
408,,2474,23,,1562246851978,71,23,male,NA,very bad,very good,images/stimuli/23.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,26
408,,2740,23,,1562246851978,71,38,male,NA,very bad,very good,images/stimuli/38.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,27
408,,2696,23,,1562246851978,71,24,male,NA,very bad,very good,images/stimuli/24.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,28
408,,3674,23,,1562246851978,71,16,male,NA,very bad,very good,images/stimuli/16.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,29
408,,2959,23,,1562246851978,71,15,male,NA,very bad,very good,images/stimuli/15.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,30
408,,2976,23,,1562246851978,71,4,male,NA,very bad,very good,images/stimuli/4.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,31
408,,4199,23,,1562246851978,71,58,male,NA,very bad,very good,images/stimuli/58.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,32
408,,6150,23,,1562246851978,71,30,male,NA,very bad,very good,images/stimuli/30.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,33
408,,3343,23,,1562246851978,71,36,male,NA,very bad,very good,images/stimuli/36.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,34
408,,3207,23,,1562246851978,71,22,male,NA,very bad,very good,images/stimuli/22.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,35
408,,4600,23,,1562246851978,71,52,male,NA,very bad,very good,images/stimuli/52.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,36
408,,2502,23,,1562246851978,71,31,male,NA,very bad,very good,images/stimuli/31.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,37
408,,2435,23,,1562246851978,71,45,male,NA,very bad,very good,images/stimuli/45.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,38
408,,3812,23,,1562246851978,71,7,male,NA,very bad,very good,images/stimuli/7.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,39
408,,2748,23,,1562246851978,71,41,male,NA,very bad,very good,images/stimuli/41.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,40
408,,6456,23,,1562246851978,71,29,male,NA,very bad,very good,images/stimuli/29.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,41
408,,3055,23,,1562246851978,71,53,male,NA,very bad,very good,images/stimuli/53.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,42
408,,2123,23,,1562246851978,71,57,male,NA,very bad,very good,images/stimuli/57.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,43
408,,2535,23,,1562246851978,71,51,male,NA,very bad,very good,images/stimuli/51.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,44
408,,3179,23,,1562246851978,71,40,male,NA,very bad,very good,images/stimuli/40.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,45
408,,2615,23,,1562246851978,71,10,male,NA,very bad,very good,images/stimuli/10.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,46
408,,4484,23,,1562246851978,71,60,male,NA,very bad,very good,images/stimuli/60.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,47
408,,2389,23,,1562246851978,71,19,male,NA,very bad,very good,images/stimuli/19.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,48
408,,2540,23,,1562246851978,71,37,male,NA,very bad,very good,images/stimuli/37.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,49
408,,3213,23,,1562246851978,71,28,male,NA,very bad,very good,images/stimuli/28.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,50
408,,2273,23,,1562246851978,71,14,male,NA,very bad,very good,images/stimuli/14.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,51
408,,2662,23,,1562246851978,71,48,male,NA,very bad,very good,images/stimuli/48.jpg,How much do you like this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,52
408,,2492,23,,1562246851978,71,12,male,NA,very bad,very good,images/stimuli/12.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,53
408,,3117,23,,1562246851978,71,33,male,NA,very bad,very good,images/stimuli/33.jpg,How much do you like this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,54
408,,2004,23,,1562246851978,71,44,male,NA,very bad,very good,images/stimuli/44.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,55
408,,2236,23,,1562246851978,71,27,male,NA,very bad,very good,images/stimuli/27.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,56
408,,1772,23,,1562246851978,71,43,male,NA,very bad,very good,images/stimuli/43.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,57
408,,4106,23,,1562246851978,71,17,male,NA,very bad,very good,images/stimuli/17.jpg,How much do you like this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,58
408,,3156,23,,1562246851978,71,26,male,NA,very bad,very good,images/stimuli/26.jpg,How much do you like this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,59
408,,2519,23,,1562246851978,71,35,male,NA,very bad,very good,images/stimuli/35.jpg,How much do you like this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b1_exp,60
408,,7659,23,,1562246851978,71,26,male,NA,not at all,very much,images/stimuli/26.jpg,How well can you identify patterns in this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,1
408,,2977,23,,1562246851978,71,18,male,NA,not at all,very much,images/stimuli/18.jpg,How well can you identify patterns in this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,2
408,,3544,23,,1562246851978,71,31,male,NA,not at all,very much,images/stimuli/31.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,3
408,,2072,23,,1562246851978,71,25,male,NA,not at all,very much,images/stimuli/25.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,4
408,,2910,23,,1562246851978,71,35,male,NA,not at all,very much,images/stimuli/35.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,5
408,,2416,23,,1562246851978,71,10,male,NA,not at all,very much,images/stimuli/10.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,6
408,,2101,23,,1562246851978,71,34,male,NA,not at all,very much,images/stimuli/34.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,7
408,,3496,23,,1562246851978,71,47,male,NA,not at all,very much,images/stimuli/47.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,8
408,,1488,23,,1562246851978,71,36,male,NA,not at all,very much,images/stimuli/36.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,9
408,,2129,23,,1562246851978,71,38,male,NA,not at all,very much,images/stimuli/38.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,10
408,,2452,23,,1562246851978,71,29,male,NA,not at all,very much,images/stimuli/29.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,11
408,,1797,23,,1562246851978,71,11,male,NA,not at all,very much,images/stimuli/11.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,12
408,,3602,23,,1562246851978,71,54,male,NA,not at all,very much,images/stimuli/54.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,13
408,,2184,23,,1562246851978,71,51,male,NA,not at all,very much,images/stimuli/51.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,14
408,,2091,23,,1562246851978,71,52,male,NA,not at all,very much,images/stimuli/52.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,15
408,,2033,23,,1562246851978,71,27,male,NA,not at all,very much,images/stimuli/27.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,16
408,,3944,23,,1562246851978,71,20,male,NA,not at all,very much,images/stimuli/20.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,17
408,,1890,23,,1562246851978,71,49,male,NA,not at all,very much,images/stimuli/49.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,18
408,,1669,23,,1562246851978,71,53,male,NA,not at all,very much,images/stimuli/53.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,19
408,,2271,23,,1562246851978,71,14,male,NA,not at all,very much,images/stimuli/14.jpg,How well can you identify patterns in this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,20
408,,2158,23,,1562246851978,71,30,male,NA,not at all,very much,images/stimuli/30.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,21
408,,1922,23,,1562246851978,71,39,male,NA,not at all,very much,images/stimuli/39.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,22
408,,1875,23,,1562246851978,71,59,male,NA,not at all,very much,images/stimuli/59.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,23
408,,1651,23,,1562246851978,71,15,male,NA,not at all,very much,images/stimuli/15.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,24
408,,1600,23,,1562246851978,71,60,male,NA,not at all,very much,images/stimuli/60.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,25
408,,3915,23,,1562246851978,71,13,male,NA,not at all,very much,images/stimuli/13.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,26
408,,1835,23,,1562246851978,71,12,male,NA,not at all,very much,images/stimuli/12.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,27
408,,1761,23,,1562246851978,71,57,male,NA,not at all,very much,images/stimuli/57.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,28
408,,1477,23,,1562246851978,71,40,male,NA,not at all,very much,images/stimuli/40.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,29
408,,1732,23,,1562246851978,71,45,male,NA,not at all,very much,images/stimuli/45.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,30
408,,2135,23,,1562246851978,71,3,male,NA,not at all,very much,images/stimuli/3.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,31
408,,2541,23,,1562246851978,71,46,male,NA,not at all,very much,images/stimuli/46.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,32
408,,2031,23,,1562246851978,71,50,male,NA,not at all,very much,images/stimuli/50.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,33
408,,2027,23,,1562246851978,71,19,male,NA,not at all,very much,images/stimuli/19.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,34
408,,1782,23,,1562246851978,71,17,male,NA,not at all,very much,images/stimuli/17.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,35
408,,2102,23,,1562246851978,71,8,male,NA,not at all,very much,images/stimuli/8.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,36
408,,2359,23,,1562246851978,71,44,male,NA,not at all,very much,images/stimuli/44.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,37
408,,2107,23,,1562246851978,71,9,male,NA,not at all,very much,images/stimuli/9.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,38
408,,2058,23,,1562246851978,71,55,male,NA,not at all,very much,images/stimuli/55.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,39
408,,2023,23,,1562246851978,71,22,male,NA,not at all,very much,images/stimuli/22.jpg,How well can you identify patterns in this picture?,2,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,40
408,,2452,23,,1562246851978,71,37,male,NA,not at all,very much,images/stimuli/37.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,41
408,,2385,23,,1562246851978,71,56,male,NA,not at all,very much,images/stimuli/56.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,42
408,,2340,23,,1562246851978,71,6,male,NA,not at all,very much,images/stimuli/6.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,43
408,,2926,23,,1562246851978,71,21,male,NA,not at all,very much,images/stimuli/21.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,44
408,,1938,23,,1562246851978,71,43,male,NA,not at all,very much,images/stimuli/43.jpg,How well can you identify patterns in this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,45
